age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,outcome
56,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,1848,50,1
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,40,1
40,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,1
42,Private,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,0
47,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,1
49,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
38,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
48,Self-emp-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,1
51,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,1
50,Private,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1887,55,1
43,Private,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,1
22,Federal-gov,9,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,0
61,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
44,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,1
32,Private,14,Never-married,Exec-managerial,Not-in-family,White,Female,13550,0,60,1
31,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
26,Private,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1848,60,1
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,1
40,Private,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,0
22,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,24,0
21,State-gov,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,0
32,State-gov,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1
44,Private,6,Never-married,Sales,Unmarried,Other,Female,0,0,35,0
23,Private,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,0
66,Private,9,Widowed,Sales,Other-relative,White,Female,0,0,35,0
41,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
59,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,50,1
38,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
30,Private,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,50,0
58,Self-emp-not-inc,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
35,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,0
20,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,25,0
49,,10,Widowed,,Unmarried,White,Female,0,0,28,0
26,Private,10,Never-married,Sales,Not-in-family,White,Female,0,0,37,0
23,Private,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
36,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,35,1
28,Local-gov,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,0
29,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
27,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,0,0,8,0
37,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,1
36,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,0
46,Private,5,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,0
34,Private,13,Separated,Sales,Not-in-family,White,Male,0,2824,50,1
27,Private,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,0
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,56,1
36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,1
36,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,17,0
75,Self-emp-inc,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,1
37,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,1
31,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,0
52,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,1
32,Private,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
45,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
41,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,0
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,15,0
58,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,1
41,Self-emp-inc,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
27,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,0
34,,11,Married-civ-spouse,,Husband,White,Male,3103,0,60,1
17,Private,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,20,0
28,Private,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,0
38,Self-emp-not-inc,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,24,1
44,Private,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
37,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,1
40,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
32,Private,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,1
36,Private,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,1
34,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,0
40,,10,Married-civ-spouse,,Husband,White,Male,0,0,8,0
32,Self-emp-not-inc,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
28,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,0
35,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
18,,9,Never-married,,Own-child,White,Female,0,0,30,0
22,Private,9,Never-married,Sales,Own-child,White,Female,0,0,40,0
43,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
68,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,40,1
48,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
21,Private,10,Never-married,Other-service,Own-child,White,Male,0,0,40,0
49,Private,13,Divorced,Sales,Other-relative,White,Female,0,0,35,0
43,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,1
48,,10,Married-civ-spouse,,Wife,White,Female,0,0,20,0
30,Private,13,Never-married,Sales,Own-child,White,Male,0,0,40,0
53,Federal-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
29,Private,11,Divorced,Tech-support,Not-in-family,Black,Male,14344,0,40,1
58,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,2174,0,40,0
42,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
29,Federal-gov,9,Married-spouse-absent,Other-service,Unmarried,Black,Male,0,0,40,0
36,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,1
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,0
33,Private,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,80,0
47,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
45,Private,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,1
32,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
25,,10,Never-married,,Not-in-family,Amer-Indian-Eskimo,Female,0,0,20,0
62,,13,Divorced,,Not-in-family,White,Male,0,0,5,0
39,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,65,1
44,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,1
44,Local-gov,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,0
45,Private,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,1
28,Private,9,Never-married,Sales,Own-child,White,Male,0,0,48,0
47,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,55,1
33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,1
40,Private,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
21,,10,Never-married,,Own-child,White,Male,0,0,70,0
35,Private,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,1902,40,1
33,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,0
22,Private,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,0
23,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,0
30,Private,9,Separated,Other-service,Own-child,White,Female,0,0,36,0
34,Private,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,35,0
42,Private,3,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,38,0
61,State-gov,6,Never-married,Other-service,Not-in-family,Black,Female,0,0,38,0
75,,10,Married-civ-spouse,,Husband,White,Male,0,0,8,0
31,Private,10,Never-married,Other-service,Own-child,White,Male,0,1721,16,0
53,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,0
43,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,0
55,,12,Married-civ-spouse,,Husband,Black,Male,7688,0,40,1
54,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
31,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,0
45,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
41,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,1848,45,1
30,Private,9,Never-married,Sales,Other-relative,White,Male,0,0,40,0
38,Private,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,30,0
54,Private,10,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,1
65,,15,Never-married,,Not-in-family,White,Male,25124,0,80,1
43,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,0
24,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
37,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,1
61,Federal-gov,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
46,Private,8,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,1
23,Private,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,0
44,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
46,Self-emp-inc,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
68,Private,13,Widowed,Sales,Not-in-family,White,Male,0,0,35,1
36,Local-gov,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,1
45,State-gov,14,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,0
75,Self-emp-inc,9,Widowed,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,35,1
41,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,1
36,Private,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,0
22,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1
45,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,1
36,Private,12,Never-married,Tech-support,Not-in-family,Black,Male,14344,0,40,1
44,Private,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,1
50,Federal-gov,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
21,Private,9,Separated,Farming-fishing,Own-child,White,Male,0,0,40,0
30,Local-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,0
32,Self-emp-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,0
37,Private,11,Never-married,Adm-clerical,Not-in-family,Other,Female,4101,0,35,0
22,Private,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,7,0
54,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
47,Federal-gov,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,1
56,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,1
22,,10,Never-married,,Own-child,Asian-Pac-Islander,Female,0,0,4,0
43,Private,9,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,0
37,Self-emp-not-inc,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,10,0
32,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,40,1
29,Private,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,0
29,Private,9,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,0,0,40,0
23,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
22,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,0
29,Private,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
37,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,1
52,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,1
36,Private,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,0
39,Private,15,Never-married,Prof-specialty,Not-in-family,White,Female,14084,0,35,1
57,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,1
55,Self-emp-inc,9,Divorced,Sales,Unmarried,White,Female,0,0,50,1
36,Private,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,0
53,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
24,Private,9,Separated,Other-service,Not-in-family,White,Female,0,0,55,0
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,1
20,Private,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,0
29,Local-gov,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,0
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,1
19,Private,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,35,0
65,,6,Married-civ-spouse,,Husband,White,Male,9386,0,50,1
46,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,0
22,Private,11,Never-married,Other-service,Other-relative,White,Female,0,0,40,0
23,Private,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,0
43,Self-emp-not-inc,9,Divorced,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,0,0,30,0
59,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,1
19,Private,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,0
74,Private,9,Widowed,Adm-clerical,Not-in-family,White,Female,15831,0,40,1
17,Private,7,Never-married,Sales,Own-child,White,Female,0,0,20,0
36,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,1
28,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7298,0,32,1
23,,10,Separated,,Not-in-family,White,Female,0,0,40,0
47,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,1
31,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,0
20,State-gov,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,0
49,Private,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,0
29,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,0
34,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,1
26,Private,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,0
31,Private,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,0
49,Private,10,Never-married,Other-service,Not-in-family,White,Female,0,0,60,0
28,Private,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,0
58,State-gov,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,1
34,Private,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,28,0
51,Private,16,Divorced,Craft-repair,Not-in-family,White,Female,4787,0,60,1
23,Self-emp-not-inc,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,0
18,Private,8,Never-married,Sales,Own-child,White,Female,0,0,35,0
35,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
47,Self-emp-not-inc,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,0
28,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
46,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
59,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,37,1
38,Private,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,45,0
27,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,0
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,1
36,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,1977,35,1
25,Private,9,Never-married,Sales,Other-relative,White,Female,0,0,50,0
61,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
19,,10,Never-married,,Own-child,White,Male,0,0,35,0
53,Local-gov,14,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,1
24,,13,Divorced,,Not-in-family,White,Female,0,0,40,0
63,Private,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,0
39,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,0
56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,1
39,Private,10,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,1
49,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,1
38,Private,13,Never-married,Other-service,Not-in-family,White,Male,0,0,40,0
41,Self-emp-not-inc,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,50,1
28,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3411,0,40,0
25,Private,9,Never-married,Other-service,Own-child,White,Male,0,0,40,0
56,State-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,0
39,Private,13,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,30,1
53,Private,3,Married-civ-spouse,Craft-repair,Husband,Other,Male,5178,0,40,1
59,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,1
52,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,1
25,Private,13,Married-civ-spouse,Tech-support,Husband,White,Male,5178,0,40,1
25,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,1
33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,1
44,Federal-gov,10,Never-married,Adm-clerical,Not-in-family,White,Male,13550,0,50,1
35,Self-emp-not-inc,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
42,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,60,0
43,Private,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,38,1
78,,9,Married-civ-spouse,,Husband,White,Male,2228,0,32,0
59,,9,Married-civ-spouse,,Wife,White,Female,0,0,40,1
37,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,0
39,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,0
39,Federal-gov,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,60,1
37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,0
18,Private,7,Never-married,Other-service,Own-child,White,Female,0,0,20,0
47,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,1
44,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,1
60,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,1
52,Private,10,Never-married,Adm-clerical,Unmarried,White,Male,0,0,45,0
64,Private,9,Widowed,Priv-house-serv,Not-in-family,White,Female,0,0,15,0
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,1
40,Private,13,Divorced,Sales,Not-in-family,White,Male,14084,0,40,1
41,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,1
58,Private,5,Divorced,Farming-fishing,Not-in-family,Black,Male,0,0,40,0
54,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5178,0,50,1
55,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,1
